user_first_engagement,user_pseudo_id,split_group,is_enable,bounced,country_name,device_os,device_lang,cnt_user_engagement,cnt_level_start_quickplay,cnt_level_end_quickplay,cnt_level_complete_quickplay,cnt_level_reset_quickplay,cnt_post_score,cnt_spend_virtual_currency,cnt_ad_reward,cnt_challenge_a_friend,cnt_completed_5_levels,cnt_use_extra_steps,churned
2018-07-28 05:06:18.660006+00:00,9278A7C15D0307622E7A0305C4091A91,training,1,0,United States,ANDROID,en-us,53,16,5,5,11,13,0,0,0,1,0,0
2018-10-03 13:06:43.663002+00:00,BE70478C8D3663A7BDB9E4696CC9E2B9,training,0,1,Vietnam,ANDROID,vi-vn,3,0,0,0,0,0,0,0,0,0,0,1
2018-07-11 05:28:47.301002+00:00,C106447E1993066CE6508C2C09460AF9,training,1,0,United States,ANDROID,en-us,13,5,4,1,0,1,0,0,0,0,0,0
2018-09-03 00:23:42.376001+00:00,F012C58F26030BA3C7AE8A9F5FD5196C,training,1,1,Colombia,IOS,es-co,4,1,0,0,0,0,0,0,0,0,0,1
2018-07-13 15:48:28.998011+00:00,0E05204A44E4CA8857B83A2FED471037,training,1,0,United States,ANDROID,en-us,6,1,0,0,0,0,0,0,0,0,0,0
2018-06-30 21:44:18.380007+00:00,13282343584D1E29C354588A314C81B7,training,1,0,United States,IOS,en-us,20,5,3,0,1,0,0,0,0,0,0,1
2018-07-01 04:32:32.751010+00:00,7784EDD698E24FC699C35C25C420205D,training,1,0,United States,IOS,en-us,3,1,0,0,0,0,0,0,0,0,0,0
2018-08-24 16:19:30.089005+00:00,849938168F737FB0F6311F088956C871,training,1,0,United Kingdom,IOS,en-gb,8,3,1,1,0,1,0,0,0,0,0,1
2018-06-21 02:56:36.642004+00:00,8594313D5731CC432E46A681AFA0082E,training,1,0,United States,ANDROID,en-us,14,0,0,0,0,4,1,0,0,0,1,0
2018-08-19 02:08:29.982001+00:00,A31C1E9AB3327DDFEADFBAB3144643DB,training,1,1,United States,ANDROID,en-us,3,0,0,0,0,0,0,0,0,0,0,1
2018-08-04 20:21:10.426005+00:00,1BA8A3FE9D6AD54C6C77BC8A350BF2DA,training,1,0,Taiwan,ANDROID,zh-tw,27,3,1,0,0,3,1,0,0,0,1,1
2018-06-19 16:15:06.472007+00:00,3EDB32C179DC9EFC9C7061541C274F79,training,1,1,Japan,IOS,ja-jp,5,2,0,0,1,0,0,0,0,0,0,1
2018-10-01 14:05:53.369005+00:00,75E675468701BBFB7E0888634BE58A80,training,1,1,United States,ANDROID,en-us,24,0,0,0,0,6,0,0,0,1,0,1
2018-08-31 17:22:09.811006+00:00,7FA1A5B3B4CFDA6EE43060AEE7DDD9B9,training,1,0,India,ANDROID,en-us,157,3,2,1,0,29,2,1,0,1,2,1
2018-06-18 17:54:19.808001+00:00,8F2A0396235869F9A53F0AD3F2E777D7,training,1,0,United States,IOS,en-us,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-12 23:05:32.213019+00:00,CE817A14453DD7C900A63274C90495AE,training,1,1,United States,ANDROID,en-us,28,0,0,0,0,8,0,0,0,1,0,1
2018-09-14 05:13:28.524019+00:00,EFD4B87C831C35A9C3A50D5D580842C2,training,1,1,Australia,IOS,en-au,24,2,1,1,1,1,5,4,0,0,5,1
2018-09-15 23:45:38.076000+00:00,2EA94DDDD43475007E96771F57F9DB9B,training,1,1,United States,IOS,en-us,6,0,0,0,0,0,0,0,0,0,0,1
2018-08-19 02:44:16.945002+00:00,860E549A84CC158ED82E93FA71EFBD1F,training,1,1,United States,ANDROID,en-us,11,2,0,0,0,0,0,0,0,0,0,1
2018-07-20 14:15:39.314013+00:00,D47D2F2165D25EAB7AD18A62436EF273,training,1,1,United States,IOS,en-us,11,1,0,0,0,0,0,0,0,0,0,1
2018-09-02 07:42:25.807011+00:00,D92207F94EBE0D87E706A5EBD864C614,training,1,0,Japan,IOS,ja-jp,6,2,1,0,0,0,0,0,0,0,0,0
2018-07-01 17:05:45.434005+00:00,DCECE10266E35C6B4D2FEF356EF79CDF,training,1,1,United States,IOS,en-us,5,3,1,0,1,0,0,0,0,0,0,1
2018-09-02 12:04:40.216004+00:00,E70E3F402C9F812B2735740C621D79EE,training,1,0,Brazil,ANDROID,pt-br,3,1,0,0,0,0,0,0,0,0,0,0
2018-08-08 07:21:55.140000+00:00,EA00BFE6FBAF082D6EA23AA9606D96BC,training,1,0,Switzerland,IOS,de-ch,8,2,1,0,0,0,0,0,0,0,0,0
2018-06-18 17:43:38.985002+00:00,4EF964D59282E5A2C8692D30F011256B,training,1,0,United States,ANDROID,en-us,15,199,9,0,189,9,0,0,0,0,0,0
2018-06-14 03:19:46.750006+00:00,56F37FD95FB21AB3976C83E803D7AEA7,testing,1,0,United States,IOS,en-us,4,2,1,1,0,1,0,0,0,0,0,0
2018-07-22 17:36:02.879003+00:00,6F1E597AB0F77AA4C9F1281B997F7A21,training,1,1,United States,IOS,en-us,1,0,0,0,0,0,0,0,0,0,0,1
2018-07-31 23:10:10.833001+00:00,7111DE02896BEAD523646A9D80ABD049,training,1,1,India,ANDROID,en-us,6,1,0,0,0,0,0,0,0,0,0,1
2018-08-16 04:16:18.900000+00:00,7153341A14B1253A46FD8D6DE5490EE4,validation,1,1,United States,ANDROID,en-us,1,0,0,0,0,0,0,0,0,0,0,1
2018-08-01 13:38:30.830003+00:00,7C7C8524146AA5006BE260A041101DF3,training,1,0,India,ANDROID,en-gb,4,0,0,0,0,0,0,0,0,0,0,1
2018-09-23 21:43:51.968002+00:00,A53CA11A89AA4482F3346D452530B2A5,training,1,0,United States,IOS,en-us,64,0,0,0,0,21,0,0,0,0,0,1
2018-06-20 10:09:27.508003+00:00,F580B62369D32FBDE8928279DF764711,training,1,0,United States,IOS,en-us,2,1,1,1,0,1,0,0,0,0,0,0
2018-07-12 02:31:01.670001+00:00,00B6295EC351DBFE0E31015296871E35,training,1,0,United States,ANDROID,en-us,4,1,1,1,0,1,0,0,0,0,0,0
2018-07-26 16:52:48.590006+00:00,0C823A0351DED69746589F995D0C682C,training,1,1,Russia,ANDROID,ru-ru,8,0,0,0,0,1,0,0,0,0,0,1
2018-09-18 08:39:35.089001+00:00,1893BBD76CAC18E9A165EB7B1BF7DAB5,training,1,1,Australia,IOS,en-au,3,1,0,0,0,0,0,0,0,0,0,1
2018-09-13 11:23:33.469009+00:00,2F1281FBA9154F71C3AA18BF51429EC1,training,1,0,United States,IOS,en-us,10,0,0,0,0,0,0,0,0,0,0,0
2018-07-12 09:57:59.107010+00:00,625734F8864A83501ECDCD1181F3701A,training,1,1,Japan,IOS,ja-jp,2,1,0,0,0,0,0,0,0,0,0,1
2018-08-04 19:02:42.606010+00:00,661DE248B0C158E25B5808B6661E6625,validation,1,0,Germany,IOS,de-de,5,2,1,0,0,2,0,0,0,0,0,0
2018-06-18 20:36:30.887004+00:00,9A12E7E2B3CF644B8304DF8E1A9CE2D8,validation,1,0,United States,ANDROID,en-us,126,42,37,0,3,19,0,0,0,0,0,0
2018-06-23 11:33:36.060009+00:00,B10AE521352392E4981BA07E0D86081C,training,1,0,United States,IOS,en-us,6,2,1,1,0,1,0,0,0,0,0,0
2018-07-07 22:06:09.633001+00:00,BD89831EEBE94BD78AE2D3CF0409B971,validation,1,0,Canada,IOS,en-us,7,3,2,0,0,0,0,0,0,0,0,0
2018-07-18 08:32:01.060001+00:00,ED17A20FA28EE30540FB85626BAFACDA,training,1,0,United Arab Emirates,ANDROID,en-us,47,6,5,3,0,9,2,0,0,1,2,1
2018-09-13 05:01:59.517009+00:00,148B6A9F5C238AE7FA053EE6DA2CC690,training,1,0,United States,IOS,en-us,40,12,11,2,1,2,0,0,0,0,0,1
2018-07-30 04:05:55.773003+00:00,234A606FA6F8852AA04327D5FE632CC0,training,1,1,United States,IOS,en,10,3,2,0,0,0,0,0,0,0,0,1
2018-09-15 01:19:11.720017+00:00,2D513A66980D72DE4AC49C2E3BC8DD34,validation,1,1,United States,ANDROID,en-us,3,2,1,1,1,1,0,0,0,0,0,1
2018-07-11 21:36:25.729001+00:00,53D5C946B56C4DF77C96CF30277539EF,training,1,0,Germany,ANDROID,de-de,1,1,0,0,0,0,0,0,0,0,0,0
2018-07-18 11:25:12.730004+00:00,D9B4EC35EBBA4C2F9198A3AA08C4ADE3,training,1,0,Japan,IOS,en,14,4,3,1,1,1,1,0,0,0,0,0
2018-09-16 09:37:07.977010+00:00,FD14331D2CF05B22B231894A3A66B276,validation,1,0,Australia,IOS,en-au,3,1,1,1,0,1,0,0,0,0,0,0
2018-08-28 22:29:33.849001+00:00,4CCCF9BD14E8E98B8C9143A8B3FA43F9,training,1,0,United States,ANDROID,en-us,4,1,1,1,0,1,0,0,0,0,0,0
2018-06-30 04:04:07.574000+00:00,5667ED47968591C3ACCE497AFABB5451,training,1,0,United States,IOS,en-us,2,1,0,0,0,0,0,0,0,0,0,0
2018-08-30 23:07:33.198001+00:00,62F7833E64861B070EC43E2CFB9D4EA6,training,1,1,United States,ANDROID,en-us,1,0,0,0,0,0,0,0,0,0,0,1
2018-10-03 11:37:27.696001+00:00,669A7F5B42DA742CA6BD9734ADEF09D4,testing,0,0,United States,ANDROID,en-us,294,254,122,114,128,114,0,0,0,0,0,1
2018-08-20 03:31:00.839005+00:00,1918F6923967058300EECA2410775F6C,training,1,1,United States,IOS,en-us,17,5,4,4,0,4,1,0,0,0,1,1
2018-09-07 14:30:12.217003+00:00,358BBA4E42FB0A56A771D5A970A9ABE5,training,1,1,United States,IOS,en-us,3,1,1,1,0,1,0,0,0,0,0,1
2018-06-20 03:15:49.315012+00:00,93AE3DB6ECB592F432A19448DD30B0E4,training,1,0,United States,IOS,en-us,41,0,0,0,0,0,0,0,0,0,0,1
2018-07-17 15:23:59.448006+00:00,A99061D3C2035CA9ED2E8188BB15394D,training,1,0,Netherlands,IOS,nl-us,15,5,4,2,0,2,0,0,0,0,0,0
2018-09-30 02:28:13.328016+00:00,C08E0DCBBC8F969D51C14B0E479EA9FA,training,1,0,United States,IOS,en-us,26,0,0,0,0,5,0,0,0,1,0,1
2018-06-28 08:31:57.653001+00:00,E853B79033DEAA4E22412485E768DCC9,validation,1,0,United States,ANDROID,en-us,12,0,0,0,0,3,0,0,0,0,0,1
2018-06-29 00:35:16.952001+00:00,3BDA016D41EB1108EFF393D77AFA3348,training,1,0,United States,ANDROID,en-us,28,9,13,0,0,9,0,0,0,0,0,0
2018-07-12 02:22:41.475001+00:00,93CEB327EC262647E4D6E92FEC16AB48,validation,1,1,,ANDROID,en-us,2,0,0,0,0,0,0,0,0,0,0,1
2018-06-21 19:14:02.045004+00:00,2C690440C68D517B9A4A681DCAF9FD29,training,1,0,India,ANDROID,en-us,24,5,4,0,0,1,0,0,0,0,0,0
2018-09-25 00:33:14.292003+00:00,A832A7670483F84AB6CAC69ADF8E0F55,training,1,1,United States,ANDROID,en-us,1,0,0,0,0,0,0,0,0,0,0,1
2018-08-05 20:06:30.709001+00:00,C1B1A57BFD7A3176CB7C587FF29653C6,testing,1,0,United States,IOS,en-us,78,29,26,14,3,14,0,0,0,0,0,0
2018-06-21 04:26:49.991010+00:00,E2C73393E938B51088B200E971667B8A,testing,1,0,United States,ANDROID,en-us,11,9,3,3,4,3,0,0,0,0,0,0
2018-06-23 09:53:57.914003+00:00,8D2705BE6CD813364DAF5C8C2254946B,testing,1,0,India,ANDROID,en-in,115,12,4,1,6,12,7,0,1,2,7,1
2018-09-24 19:21:13.574011+00:00,BBF3FDD9201A8856C2C034EAA54CC132,validation,1,1,United States,IOS,en-us,5,2,1,0,0,0,0,0,0,0,0,1
2018-10-02 07:02:44.606001+00:00,C0626DDE3E6595365D1A1245EC0A36BE,training,0,0,Bangladesh,ANDROID,en-gb,17,6,2,1,3,1,1,0,0,0,1,1
2018-07-08 20:03:35.936004+00:00,EF06CAAB586E4C9464A4E61E6B3E8D47,training,1,1,Canada,IOS,fr-ca,25,2,2,1,0,6,0,0,0,0,0,1
2018-08-09 01:15:32.592012+00:00,3F24D212C1FD176677B44A8B05A1885A,training,1,0,United States,IOS,en-us,22,8,4,1,1,1,0,0,0,0,0,0
2018-06-22 16:03:12.501001+00:00,4902FA9E64086B509F29E756D7B33406,training,1,0,United States,ANDROID,en-us,7,3,2,1,1,1,0,0,0,0,0,0
2018-09-11 14:38:41.246003+00:00,ADA1DD1FDD0F4D98B700AF20A9BC66C3,testing,1,1,India,ANDROID,en-in,1,0,0,0,0,0,0,0,0,0,0,1
2018-06-18 09:26:39.432004+00:00,DAED69587964D46E7508B63FC8A3C837,training,1,0,Australia,ANDROID,en-gb,236,106,107,5,0,88,0,0,0,0,0,0
2018-06-26 04:19:26.454000+00:00,DB8415E7FBA42DB704BFC06830B9B2E7,training,1,0,Mexico,IOS,en-mx,1,0,0,0,0,0,0,0,0,0,0,0
2018-07-15 02:06:29.458002+00:00,C947C7004C7989BC00AE04B29F33C50B,training,1,0,Canada,ANDROID,en-ca,17,0,0,0,0,5,0,0,0,0,0,0
2018-08-18 19:16:21.293001+00:00,2500D631A3882096CFBE33B0EFBE08FE,training,1,0,United States,IOS,en-us,13,2,1,1,0,2,1,0,0,0,1,0
2018-09-02 07:29:51.056004+00:00,26C6707A34999C33D68CB0AB07341DB6,training,1,0,India,ANDROID,en-us,53,1,0,0,0,6,0,0,0,0,0,0
2018-06-14 00:45:04.197010+00:00,3D4D86AC719A6FF6D461DD5B3A82988C,training,1,0,Canada,IOS,en-ca,4,2,1,1,0,1,0,0,0,0,0,0
2018-07-08 01:07:19.919000+00:00,9F3A2EEE009998B60A067F98B5F7B60F,training,1,0,China,IOS,zh-hans-cn,2,0,0,0,0,0,0,0,0,0,0,0
2018-06-25 15:30:27.432007+00:00,A5A91C14F57E185981768E477A33C871,validation,1,0,United States,IOS,en-us,182,13,10,0,1,0,0,0,0,0,0,0
2018-06-25 09:43:19.050009+00:00,DA1D3A39658D50A5B0C7C7C28097FBA5,training,1,0,Japan,IOS,ja-jp,9,4,4,0,0,0,0,0,0,0,0,0
2018-06-28 06:11:06.931001+00:00,02CF64D58B4840DD7AD18750943C2833,training,1,0,United States,IOS,en-us,24,2,0,0,0,3,0,0,0,0,0,0
2018-06-17 04:04:17.452010+00:00,4591E6CFB4A973C60A0F2D525071F0DB,training,1,0,United States,IOS,en-us,6,2,1,0,0,0,0,0,0,0,0,0
2018-08-19 02:10:46.684001+00:00,751B06814F2E7EFE53CF17EA6A435B58,training,1,0,Japan,IOS,ja-jp,171,62,61,51,3,51,0,0,0,0,0,0
2018-07-24 05:38:15.189000+00:00,78357CB6582E9FFB0D1D6C71059F9768,training,1,0,Switzerland,ANDROID,de-ch,1,0,0,0,0,0,0,0,0,0,0,0
2018-08-31 02:51:37.406010+00:00,9C690C394CAADFCC185585E239D99D9B,training,1,1,United States,ANDROID,en-us,19,0,0,0,0,5,0,0,0,1,0,1
2018-06-25 19:57:02.209011+00:00,AF12740A58DB39DB1C6A6F7A44537977,testing,1,1,United States,IOS,en-us,4,1,1,0,0,0,0,0,0,0,0,1
2018-08-02 01:03:26.237001+00:00,C4C728AE4A5934D17B42A6A2710CEC93,training,1,0,United States,ANDROID,en-us,60,5,2,0,0,6,0,0,0,1,0,0
2018-08-09 10:14:01.492003+00:00,DE72C6E2D917318A8B85DD1776F552D9,training,1,0,Brazil,ANDROID,pt-br,28,2,2,0,0,0,0,0,0,0,0,0
2018-09-23 09:25:52.637005+00:00,E517782FD82D09DFF8BEA897881BAB30,training,1,1,United States,IOS,en-us,12,5,3,0,2,0,0,0,0,0,0,1
2018-09-19 13:31:43.071011+00:00,E6E99EB8675061E12726CC6173A38DF3,training,1,1,United States,IOS,en-us,3,1,0,0,0,0,0,0,0,0,0,1
2018-09-27 22:00:20.430003+00:00,0BABA76E63C319AB6916ED97AA447408,training,1,0,Canada,IOS,en-ca,5,2,1,0,0,0,0,0,0,0,0,0
2018-07-23 03:18:09.785016+00:00,30554DAFED89CF897809B6533F952BC7,training,1,1,United States,ANDROID,en-us,5,0,0,0,0,0,0,0,0,0,0,1
2018-06-28 09:58:08.469007+00:00,A10CE5BB49D264C4ADD1D207968B8736,training,1,0,United States,IOS,en-us,5,1,1,0,0,0,0,0,0,0,0,0
2018-09-08 15:59:09.889001+00:00,B55214B5A1824143E51A3977B2563A18,training,1,0,United States,IOS,en-us,35,11,7,2,2,2,1,0,0,0,1,1
2018-07-31 12:29:55.935001+00:00,28BAFBF9921B80B84EF45326F2CF9746,training,1,0,India,ANDROID,en-us,6,0,0,0,0,0,0,0,0,0,0,1
2018-06-29 17:51:48.911004+00:00,622D8009B18A1F37F93FA87BB8CBB0B5,testing,1,0,United States,IOS,en-us,4,2,1,1,1,1,0,0,0,0,0,0
2018-08-22 20:57:22.208009+00:00,A45598590D0D1CC8BB6BEBF19729A722,validation,1,1,United Kingdom,IOS,en-gb,9,4,3,3,0,3,0,0,0,0,0,1
2018-08-09 00:44:18.379002+00:00,B700B1EA56901090F9372762475C9A5E,training,1,1,United States,IOS,en,2,1,0,0,0,0,0,0,0,0,0,1
2018-06-15 04:58:58.311001+00:00,010DAA54F4C62559F2F5767813B48782,testing,1,0,New Zealand,IOS,en-nz,81,10,8,1,1,7,5,0,0,0,0,0
2018-08-30 00:53:54.838000+00:00,04D9A2EAFCC291BF86F624008C55776C,training,1,1,Canada,IOS,en-ca,15,5,5,2,0,2,0,0,0,0,0,1
2018-06-23 11:40:41.328011+00:00,16015784B69B59CAD1A4E556DA48ED50,training,1,0,Spain,IOS,es-es,13,6,3,2,2,2,0,0,0,0,0,0
2018-06-19 23:31:22.264003+00:00,2A9E4EB072E7979EDB0F2D732D17E7EF,training,1,0,United States,IOS,en,12,5,4,0,0,0,0,0,0,0,0,1
2018-06-25 09:01:34.814004+00:00,38A7BCA3ABF4D3E2D7EF25F6C7A69E10,training,1,1,United States,ANDROID,en-us,7,2,1,0,0,0,0,0,0,0,0,1
2018-08-12 20:22:44.223000+00:00,3A1B5A55C33A7EF1A37C909A753606B8,training,1,0,United States,ANDROID,en-us,35,5,2,1,0,6,0,0,0,1,0,0
2018-09-28 13:52:49.118001+00:00,45562AC45305027FA082D9550BCDC7A4,training,1,1,Saudi Arabia,IOS,en-eg,13,3,1,1,1,1,3,0,0,0,3,1
2018-06-15 04:14:43.151000+00:00,667A8D0FDB2FA1BA819DAB6C0F5C7BC4,training,1,0,United States,ANDROID,en-us,5,2,2,2,0,2,0,0,0,0,0,0
2018-06-25 12:54:13.839011+00:00,97FFC38A9083C9546D4FB70E0662EB46,training,1,1,United States,ANDROID,en-us,4,0,0,0,0,1,0,0,0,0,0,1
2018-09-24 02:50:33.497011+00:00,23698E66074685F88DD298C82FE92943,validation,1,1,United States,IOS,en-us,3,1,0,0,0,0,0,0,0,0,0,1
2018-09-24 08:14:51.900001+00:00,6ABFA27C0F1368F4D73B5A807362EF11,training,1,0,India,ANDROID,en-us,76,2,0,0,0,6,0,0,0,1,0,0
2018-07-25 07:22:05.758013+00:00,7B939BF8414AB69B7F080956374D3B68,training,1,1,Thailand,ANDROID,th-th,7,1,0,0,0,0,0,0,0,0,0,1
2018-07-19 05:56:34.388001+00:00,99893A88D6E3FC238CF49C830005E049,training,1,0,United States,ANDROID,en-us,34,0,0,0,0,8,6,0,0,1,6,0
2018-07-29 14:20:51.421001+00:00,A9F5CC6811A363B671124943547E3631,training,1,0,United States,ANDROID,en-us,50,0,0,0,0,20,0,0,0,1,0,0
2018-07-01 19:52:45.179011+00:00,CDC216721B826DCD883CF80C433FF8ED,testing,1,0,United States,IOS,en-us,9,3,1,0,0,0,0,0,0,0,0,0
2018-08-15 19:32:26.114005+00:00,F475A23EE0B80DC59250CBB1C35AFB3E,training,1,0,United States,ANDROID,en-us,41,0,0,0,0,13,0,0,0,1,0,0
2018-09-23 16:59:00.163005+00:00,08924E8035E3209699619E01EF0A814B,testing,1,0,United Kingdom,IOS,en-gb,3,1,0,0,0,0,0,0,0,0,0,1
2018-07-28 18:12:57.990001+00:00,6ECC3A861D38B1FD14CA69B3641F0784,training,1,1,United States,ANDROID,en-us,3,1,0,0,0,0,0,0,0,0,0,1
2018-06-18 06:57:09.785003+00:00,8720AB2456BD514154AD4E9845E32FF4,testing,1,1,United States,,en-us,9,4,3,3,0,3,0,0,0,0,0,1
2018-06-21 22:53:55.111005+00:00,955ECCA7F51F6523D6F528819D58B594,training,1,1,United States,ANDROID,en-us,20,0,0,0,0,2,0,0,0,0,0,1
2018-09-16 19:03:42.731003+00:00,C35834AD4FEC33E867DEA9F9B7C56EFB,training,1,0,United States,ANDROID,en-us,4,1,1,1,0,1,0,0,0,0,0,0
2018-07-06 14:37:15.241004+00:00,C847E8B9330C7026B295CD4B3B92540E,training,1,0,United States,IOS,en-us,19,4,4,3,0,3,0,0,0,0,0,0
2018-07-23 01:44:50.333000+00:00,CA0C8DBC4EB741AFC8E9779262D3B2B8,training,1,1,United States,IOS,en-us,7,2,0,0,0,0,0,0,0,0,0,1
2018-06-22 08:38:15.219001+00:00,F3B828F6494B7972EB521C528012C2C2,training,1,0,India,ANDROID,en-in,61,11,7,1,0,6,1,0,0,1,1,0
2018-09-15 19:52:22.107009+00:00,2F0D26A505057458FF91EBC11395333B,training,1,1,Germany,IOS,de-de,6,2,2,1,0,1,0,0,0,0,0,1
2018-09-09 19:17:30.598001+00:00,42BFCCD7949434116B276D7D0AFA7449,testing,1,1,United States,IOS,en-us,4,2,0,0,1,0,0,0,0,0,0,1
2018-07-19 16:26:45.346001+00:00,906490EA8F6D8BBA578F7CC150DF731D,testing,1,0,United Kingdom,ANDROID,en-gb,77,28,22,7,4,7,0,0,0,0,0,0
2018-09-04 15:12:58.524001+00:00,9A10BF8F0166076BD918A5027396A46B,training,1,0,India,ANDROID,en-gb,181,18,11,4,6,30,1,0,0,1,1,0
2018-07-27 00:16:30.218001+00:00,A72681F557CB7A9F092146F16510D393,testing,1,1,United States,ANDROID,en-us,7,2,1,0,0,0,0,0,0,0,0,1
2018-07-01 00:24:43.180009+00:00,B382EBE95FBB6251EF10D0DF76CE5E2B,testing,1,0,United States,IOS,en-us,9,3,3,0,0,0,0,0,0,0,0,1
2018-08-29 06:09:54.537001+00:00,EA8FCE9C5611B63C839669082B578E78,training,1,0,United States,ANDROID,en-us,20,7,6,3,0,3,0,0,0,0,0,0
2018-06-25 10:58:35.159000+00:00,F12CC3AED1B1815F6222E8395E1A0F1C,validation,1,0,United States,IOS,en-us,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-28 20:44:48.507009+00:00,23B8CB5AE7B71461E2778D4905182EF4,training,1,1,United States,IOS,en-us,17,6,6,0,0,0,0,0,0,0,0,1
2018-06-30 02:22:19.609000+00:00,2C09084CE40D1FDA2E9C3157E8CCF4DF,training,1,0,United States,ANDROID,en-us,39,1,0,0,0,5,0,0,0,1,0,0
2018-06-19 20:12:45.407010+00:00,4A82157E00F5FF8946CCFDC45F2CEB6A,validation,1,1,Puerto Rico,ANDROID,en-us,7,2,1,0,0,1,0,0,0,0,0,1
2018-07-27 06:37:12.949013+00:00,5634AE3A99BF07E5A6A687A0F9316D78,training,1,0,United States,IOS,en-us,33,10,7,2,0,2,0,0,0,0,0,1
2018-08-05 04:53:35.152003+00:00,7B74A47AE5F30B425FF2CB4116D6E17F,training,1,0,Australia,IOS,en-au,13,1,1,1,0,1,0,0,0,0,0,1
2018-06-25 20:32:30.361006+00:00,A5260664ACD0993221ACB0A5A37ABFDE,testing,1,0,United States,IOS,en-us,11,3,3,0,0,0,0,0,0,0,0,0
2018-07-10 10:10:13.849001+00:00,A9229D5FB1D11352338629C2BBA34955,validation,1,0,United States,IOS,en-us,11,3,1,0,0,0,0,0,0,0,0,0
2018-07-17 00:26:30.598003+00:00,C12E9D47BC1668731AB548A93C868F19,training,1,0,United States,ANDROID,en-us,14,0,0,0,0,0,0,0,0,0,0,0
2018-09-21 21:41:06.452004+00:00,C337446FADC0FB49C18BB3C9C86339B6,training,1,0,Germany,ANDROID,de-de,66,26,26,25,0,25,1,0,0,0,1,1
2018-06-15 01:15:20.126004+00:00,5C3E52036EA54498B6E571A50A45ABFD,training,1,0,United States,ANDROID,en-us,2,0,0,0,0,0,0,0,0,0,0,0
2018-06-13 00:02:05.442000+00:00,7819DEAF5F409484F5D496529800EBE3,training,1,0,Japan,,ja-jp,109,16,15,4,0,18,0,0,0,0,0,1
2018-09-13 01:11:21.145018+00:00,063FC523E013130DB87EA578A4BDEF4A,training,1,1,India,ANDROID,en-gb,6,25,0,0,24,0,0,0,0,0,0,1
2018-07-09 21:15:03.903004+00:00,0E58A9D53FBBD4E7E848123DE9307238,training,1,1,United States,ANDROID,en-us,3,1,1,1,0,1,0,0,0,0,0,1
2018-06-20 15:05:10.337004+00:00,1690882C6796582749CA6818CBF9773F,validation,1,0,Japan,ANDROID,ja-jp,8,2,1,0,0,0,0,0,0,0,0,0
2018-07-31 05:29:25.513001+00:00,194BCE80D71B28DE35D78017DB98B299,training,1,0,United States,ANDROID,en-us,28,0,0,0,0,8,0,0,0,1,0,1
2018-06-15 02:27:20.516003+00:00,4C17F5B133B064508ED4E3E1A0C30D3E,validation,1,0,United States,IOS,en-us,13,6,6,4,0,4,0,0,0,0,0,0
2018-06-16 06:34:12.737004+00:00,5A4C975F17AE8E0CCCDE946C22866169,training,1,0,Australia,,en-au,74,18,10,1,7,7,0,0,0,0,0,0
2018-06-15 16:16:35.295003+00:00,673C6607EE4AD5848948BE88E550D630,training,1,1,India,,en-us,10,4,0,0,3,1,0,0,0,0,0,1
2018-09-07 17:18:44.568006+00:00,935653C4BC596CCC45E040ECCBF1D2F6,validation,1,0,Finland,IOS,en-us,18,2,0,0,0,3,0,0,0,0,0,1
2018-09-24 04:06:54.134000+00:00,A7ED613846E0739FC505BFB54CA1F761,training,1,0,United States,IOS,en-us,15,6,5,4,0,4,0,0,0,0,0,1
2018-09-21 09:33:59.733000+00:00,A94A5467060D6182AB2AC571707FB605,training,1,1,Japan,IOS,ja-jp,1,1,0,0,0,0,0,0,0,0,0,1
2018-06-26 04:37:40.501000+00:00,B3370DB593A99E2BE0C021EBAC2B33A5,training,1,0,United States,IOS,en-us,17,0,0,0,0,0,0,0,0,0,0,1
2018-06-18 07:48:03.895008+00:00,B513D812D0F22326FCBDC18FFCE26E90,testing,1,0,China,IOS,zh-hans-cn,16,4,3,0,0,0,0,3,0,0,0,0
2018-06-22 01:31:18.535010+00:00,61C8E7688D348754D9A8BF3BE1523927,training,1,0,United States,ANDROID,en-us,18,0,0,0,0,8,0,0,0,1,0,0
2018-06-26 15:41:35.403002+00:00,64A7997167EAE37BE5BFC326DF481E65,training,1,0,United States,ANDROID,en-us,2,0,0,0,0,0,0,0,0,0,0,0
2018-07-25 12:40:13.721003+00:00,8FE3D874238B796B52DE006F621CE997,testing,1,0,Canada,ANDROID,fr-ca,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-28 23:51:17.643006+00:00,AEB090C760FD73513C341B2BF17B671F,training,1,1,United States,IOS,en-us,2,1,0,0,0,0,0,0,0,0,0,1
2018-07-10 07:41:38.651002+00:00,BF4300C9D037DE73C46D3E9165969A10,training,1,0,India,ANDROID,en-us,28,20,3,0,16,1,0,0,0,0,0,1
2018-09-29 21:48:53.911001+00:00,0327DBE89EBE6C41E1D85E7EA1C29062,training,1,1,Iraq,IOS,en-cn,1,0,0,0,0,0,0,0,0,0,0,1
2018-06-30 12:05:13.521002+00:00,26E6251B3B3A7C75B9B20FA4233232C7,training,1,0,Japan,ANDROID,ja-jp,20,10,6,0,3,4,0,0,0,0,0,0
2018-09-02 09:47:40.437005+00:00,2FF03DA9419A1F481A0CD9350B87C171,testing,1,1,Japan,IOS,ja-jp,9,4,2,2,1,2,0,0,0,0,0,1
