user_pseudo_id,num_sessions,cnt_events_total,cnt_events_first_1h,cnt_events_first_6h,num_distinct_event_types,min_to_first_level_start,min_to_first_post_score,min_to_first_level_complete
118590741147E0FE292B40BEF813F7FB,0,31,31,31,11,0,1,2
273B2F85FFD9D20FA585DFC61CAF3CDE,0,31,30,31,9,0,,
F1CE3887C2566DF4CD7012FE75BC62E2,0,31,31,31,9,0,1,0
C3FF86683FE7A39605418A44285FFE22,0,31,31,31,9,,,
70EAAFFF4BAF8F13D84495E4B81A2E8B,0,31,31,31,9,0,2,2
AA6A7F72AC77956C7423A5303050DBF5,0,34,31,31,10,,2,
0E2D7B63BA663C10EE6EDD964EA3DBC5,0,31,18,31,8,0,1,0
A9456EA9DE1E76E222BE37EEFBE4BA80,0,31,31,31,11,0,0,1
21823EDEBD661D18D83511A92BC1CED2,0,31,30,31,9,0,12,12
D6CC18354DA88C5DF912FBF20422ECBA,0,31,31,31,10,0,2,0
1B0A7015D4B14DB345B1B9BC0A18C74E,0,31,31,31,7,0,,
67863D2C7138196683FF4A3DCEFBE693,0,31,31,31,10,,0,
234B4595798B16D4B0752F33A76CBA1B,0,31,31,31,10,,0,
0407903EBDDDC329CD6C51461900975C,0,31,31,31,9,0,,
B30787C05C06500CD533F46103028738,0,31,31,31,9,,-2,
3FBB605D713B128EBF5A38DD845444EC,0,31,8,31,6,0,,
F00F1E006770842CC139749CBA8E9451,0,31,31,31,12,,1,
4CF77B204CF86EE046468C6E02DFFE94,0,31,31,31,9,18,19,18
3C56446E41DB637E8EA2C35C35DB66BE,0,31,31,31,8,-1,,
D75C590B673578EE7FB81015566A1081,0,31,31,31,11,1,7,6
AA411877BA0918923CFAD0C456AF21DF,0,31,31,31,5,,,
3B8F3D1F77E01907E80E000F5886F301,0,31,31,31,9,0,1,0
6B19694F160900435F42DD59928CD8C5,0,31,31,31,8,0,,
C790B256C3E04D7FD4018457FD366E83,0,31,31,31,7,0,,
F1C195752AEB7886B8B3DE096E73648A,0,31,31,31,7,,,
53B99AF8D463E4FB9FA1DD1D94043B9D,0,31,31,31,10,0,2,
AE2E38CA79394AAFD3F13599E2CAD79D,0,31,31,31,7,0,,
D963E509346C0E5358ECFE56AF3BB2ED,0,31,30,31,11,1,,
015F4B3AB35F946F83A1D95599A15FCF,0,31,31,31,10,0,2,2
D8ABDFE53A428869DF834E037BFB10FA,0,31,31,31,8,0,,
65E1F08C08DE2A775D714901FAB9BA96,0,31,31,31,9,0,1,2
6CA06212A2113C29F5E1B3C01536E38E,0,31,31,31,11,0,2,
21A8AA9B759F44F04F8BDE4AEB9CF4A9,0,31,31,31,10,0,,
89D9AE4CC7218B42B89769567850E193,0,31,31,31,7,0,,
980DEC5BA17132A841D7D7A140333114,0,31,31,31,9,0,2,2
91CEBDD064E048AAC1634289E64238F7,0,31,31,31,8,0,,
C32A5A661E6764E5D0F457D06DD2D125,0,31,31,31,6,1,,
A15A1DCDB0A2928E29DA90A68A2D5764,0,31,31,31,7,0,,
63454EAE5BDD4E7AA766014845F2000B,0,32,32,32,7,-1,,
B68C46A2078EDDFC330BE0DA97600AB5,0,117,32,32,16,2,3,4
66DA5012EA044658E505A5D886723FE4,0,32,32,32,9,-2,1,1
056E739B4D312BF4EBB6B7ADA8CF24D3,0,32,32,32,8,0,2,1
B07117EDA8B403CF4854FA87401BDDEA,0,32,32,32,5,,,
7812F3A9DA27FABC642D740873E9832E,0,32,31,32,14,,0,
7B96CFD4F3B4FFE25A9EAC6A0B1A9F7D,0,35,32,32,8,0,,
5800569BC32997BCE5774BA3C675C4E4,0,32,32,32,10,0,13,13
5456E29F935C6D32050C7BEDB7EB43C6,0,32,32,32,7,,,
6777AA7F69A86FAE127AD550CCA30E0E,0,32,32,32,6,0,,
5D7A19BBA9677FA063F2BD36115E99DE,0,49,29,32,9,0,,
986DB366660E95BE50BB464FD9666802,0,32,32,32,8,-11507,-11505,-11506
4DA6BD9D174F33E7EF99BEC70AC620E5,0,286,32,32,8,1,,
6A8061EE9C5A6A6A48545DA3A6713C0A,0,32,32,32,9,0,2,4
F0FC99F563E1247AD70240E5AA132ABF,0,32,32,32,7,0,,
D9C344775C0C1493EE8C62C892C432CE,0,123,32,32,10,0,1,2
FB1880E3087860E2E2A57F14BD94D19D,0,32,32,32,7,1,,
B6AE4D438E5627C3BF10F15227E4FE96,0,32,32,32,7,0,,
6FA2245F88F3A700828CA4D45F5223C7,0,32,32,32,9,0,1,2
573258C3C79B7B051448BAC4407F8099,0,32,32,32,8,,,
EA5BB7E5523551263BB02DB93394B96F,0,32,31,32,8,-1,0,0
B3370DB593A99E2BE0C021EBAC2B33A5,0,32,32,32,6,,,
1D812B50963340FA4DD4EDA79FBF412F,0,32,32,32,8,0,,
0545C2BABDB15C6A952ECEA222E8F5E6,0,32,32,32,10,0,5,5
8BE20F9226C698DFEF83F4F36EB89835,0,33,32,32,11,0,0,0
71D3B39420F99B336CDE2B934AE5D41B,0,32,32,32,9,0,,
BE5F52411AB7163E9EE08D40B32037D4,0,32,32,32,9,8,,
E8A87D52FC346C916EBAE2648D954EAC,0,32,32,32,10,0,0,0
514D74E7070C74CC5477E21AD4BF83FC,0,32,32,32,11,0,1,
E34EDCFF8583DDB068D31601E76136E5,0,32,32,32,11,,1,
EBB1CACCABBB5860EA42276F0996ED4A,0,32,32,32,8,0,,
CAB801638B9B8022310A07629D49EBCA,0,32,32,32,8,0,,
9E339326C97677121AD14745863FD920,0,171,32,32,13,10,422,
DE7342042B385BCA9B721C783F18468E,0,32,32,32,8,1,,
B6B0F4BBC09D5060440F7E798F85118D,0,33,32,32,14,,0,
B9A30713278F76426D486FE7DCB70D2B,0,32,32,32,7,0,,
97E7144B7FA861C3C8DB7424D7039832,0,81,32,32,12,0,3,1346
8F16EF44815F02AB2DB302D85421D166,0,32,32,32,6,0,,
9984833133475C8668C9AA46DFA8EE58,0,32,32,32,7,0,,
7EAA72D0744F2D2BD7EFD2C517C802CE,0,32,32,32,9,,,
0FC3D884C1BF8A8BD65B0B172C4D5F68,0,32,32,32,8,-2,,
2C4ABDBCF8941A553C5C14E8880D8032,0,33,32,32,13,0,,
6E9C94A5D1BC5FB4380EA3C5D260FCAE,0,32,32,32,11,,2,
A570AE92F13C8E94B13A51478BF96B1B,0,32,32,32,13,,0,
E14E1E9DCBF77A56CAAE4A0BDBCAE307,0,32,32,32,10,0,,
C1FBD6304EBF93D0548887FCC7C81496,0,32,32,32,9,,,
AB32942B18802466D85AD165B6392072,0,32,32,32,9,0,0,0
3D51962F2F5D97113E106C9C25805504,0,32,32,32,10,0,1,0
B7F13AC45EF78630CB502EFD39881AF0,0,32,32,32,8,0,,
6795CE3FC3D5319BEFFE39428A456919,0,32,32,32,9,0,5,4
5C587774EFDA6FB9160BCAE02960E4E9,0,32,32,32,9,-1,0,0
CF2D26B6CEB1838F5C6903F5B46A1A79,0,32,32,32,10,0,3,3
B108145758BBB6A7B69869E2E4EB9203,0,32,31,32,12,,1,
28025D7F3660499887C2682E5824C508,0,32,32,32,8,0,,
96D01C66C27A2C66C547B58C5C07A69C,0,53,31,32,9,0,0,0
FCF9A81ACABA535ADA3D52A9557891C9,0,32,32,32,9,0,,
36EE4F03C639EC236E6BE9880B83ABAA,0,32,32,32,13,,1,
5A66BC427F25EFFDFEDED4A07D8F9F91,0,32,32,32,12,,0,
9E25C5FED0F3F775FBB2A5C76DD0511C,0,32,32,32,12,,0,
3CD1DEB660E64A41BA76E124B1C0103F,0,32,32,32,8,0,,
724EFE5D19B508D09786318F26C8A698,0,32,32,32,10,0,0,1
198906D566F001AAB08B214A9F6CD011,0,32,32,32,10,-2,0,0
5F9640DEACCA3869D6DC064DA2E06CA4,0,32,32,32,8,0,1,1
9DC28C78E7DD65F3CC6CB6C950EC7C7F,0,348,32,32,11,0,2,3
993B47A8FA94699ACDED39E98969C746,0,32,32,32,12,1,2,2
817349C5C28998337DC1F07477767F2E,0,32,32,32,9,0,1,1
8FFC9642E9D2021C81B2723AEDE654B9,0,32,32,32,8,1,,
B5D5EECC05D20983F8E3729AFD3295C6,0,32,32,32,9,0,0,0
71ADE43C38140B68C1DB01D21AEDED9D,0,197,32,32,10,0,2,2
823F356F974A689FD5084C5B2A1C7D07,0,32,32,32,8,0,,
5E4B8BBBE58491A3A1B462A95DC287E4,0,32,32,32,9,0,2,2
8742CD7A4349344D243BF302A313A074,0,32,32,32,7,0,,
3ECF3CEE3F708CC4EDAEC5F2BF5774D2,0,37,32,32,8,-1,,
20987F69A7C29FB25790D7C96326326A,0,32,32,32,10,,4,
B513D812D0F22326FCBDC18FFCE26E90,0,32,32,32,8,0,,
5414743EDB8512646DE5A515E66D3DBD,0,32,32,32,8,0,0,0
236508FFA944FF2B18FC5B27ECC9C63F,0,44,32,32,10,0,1,0
01E9751DCEDC543FA5B34479BBAA97BB,0,32,32,32,8,0,4,3
A130665EFC589B1567ECF103A0F9F013,0,32,32,32,9,,,
2D956BFB6175AB9B2951B2E446372801,0,32,32,32,9,,1,
B28B526D900409773D6B8E2D28941B0F,0,32,32,32,10,,0,
25DFBAA3823DDC3B5D4C6F7B59CBF8B4,0,32,32,32,8,0,,
C5558CE95739F785A76DDC61DF770201,0,33,32,32,8,,,
AFB70DBB0D4B78E3B8945A470C6E305C,0,32,32,32,9,0,2,1
937DEC758815AB88CD3FDE404009879D,0,32,32,32,12,,0,
5EBF8502142E66A011B97904BE28B5DB,0,32,32,32,12,-6,-7,-3
6E9F31601075131D3F2934CC29B0D79A,0,32,32,32,10,,1,
BCB7ADD0B699E763A1324C46695E6F34,0,32,32,32,11,,0,
865D75852532F10E0373F937C7EB84B0,0,32,32,32,10,,0,
5084404B20C28F779E367453A14D26EC,0,32,32,32,10,1,3,
E94AB08B1A555C89FE46AC157BC60B29,0,43,26,32,8,1,,
6EDEC26E3CD2B1484254B15917E9F19B,0,32,21,32,8,54,57,
0193B23074270D1E7949F2E2C45144CB,0,32,32,32,11,,1,
0144954795B93A124C5D1E0BF7B55CAF,0,32,32,32,7,0,,
4109514A07FD2A10C61DA26ED8F826CA,0,32,32,32,9,0,10,9
913C1869CF685AD7BA33300FF99ACBF9,0,32,32,32,7,0,,
8E2768C381113D72B39CCE7961BE5481,0,1161,32,32,25,372,1,375
1CE56A9F522F3A20309C500016A7C707,0,32,32,32,7,1,,
6BD3D42AC61A8DF651A4F18FC1EFB30A,0,32,32,32,7,0,,
340099DA76E24BBEDF0F519116229E25,0,32,32,32,8,0,,
4D857778816CEA6AC56B2A7C22AF5DFF,0,32,32,32,8,0,,
D0A20D438A000272E4FCD14B7320605F,0,73,32,32,9,0,1,2
CDFD94DA480631BEB80E66BC36103CB7,0,32,32,32,8,1,,
0EAC48BCE6DA434412A01656309CB1FF,0,32,32,32,9,0,,
D9FE16D58C9CE8354C2055F0D100EC2A,0,32,32,32,8,,,
EF6D6B0B8836E4B95ED7D8FCBAF0BF6C,0,32,32,32,9,0,,
9D92F586E92924C8746D5E6E5444C4F0,0,32,32,32,11,0,1,1
C2FA5A2FB3F1038EABEB1BF697D6A092,0,32,32,32,10,,0,
15C047FB330537BE72C8B690117BC25A,0,32,32,32,6,,,
708727D8FC2B53E10BC7466A0E3E87CE,0,32,32,32,7,0,,
7EFD664DD1E744D6B006BDA97DB25FC2,0,123,32,32,9,0,2,2
77D3FCCB675A538131CF1A3F131BEA53,0,32,32,32,9,0,2,3
42BBD7B37D3A0FC623BE1A919EFE6DA5,0,32,32,32,8,1,,
5E316975A9F0FCFD2E4AD4967A06C260,0,32,32,32,9,1,1,2
8361457CD13A2E9EE8BF90EB25B01284,0,32,32,32,7,-1,,
E4947961F75E8E4B6847C76DD327B3C7,0,32,32,32,7,0,-11549,
E8C1EBFBF1366C5EE4110CE5C228C1CB,0,32,32,32,8,0,,
04C1B862AFA39703243166C625EBBD40,0,32,32,32,12,1,,
C51C2D1651FFD1956541E126BD6B724E,0,32,32,32,12,,0,
260D4764BEA9F62CAE0849A1AAD16741,0,32,32,32,7,1,1,1
69E6198BD415FAE3B7776070BD41238B,0,32,32,32,10,0,2,2
7FE92BE3E8A62547AE421FCEE6A9BAFE,0,32,31,32,9,0,2,0
260D74B8D7F12AE65482FFBB3671F210,0,32,32,32,11,0,1,3
4B62198E68C784C09554B64D2BC3E8F3,0,32,32,32,8,0,,
FB8342232BE261A3128A2203E0F5B5F8,0,32,32,32,10,1,2,2
4A5DF38F4219E18470D5B3D266ED3EF6,0,56,32,32,10,,0,
7524927AEE85A25F06E1C620B8A2ECB2,0,32,32,32,8,0,,
792A98E1D5AE6160FD28D6F99F21B0EE,0,32,17,32,6,0,,
081127AE41DC255A6C94BC780A948126,0,32,32,32,6,0,,
A81D28013F1A7D03564C48121CE3D1FA,0,40,32,32,7,-1,,
7EB8B50B477E89CDF0E953176470C8B7,0,32,32,32,7,0,,
CC112F9810DE4036B6655ECEA501DD36,0,65,32,32,7,0,,
11C2996CD8746D3FB33A2CC06386088D,0,32,32,32,7,0,,
C9A10ADC1EEF8AFBB0F96CB4183A5A21,0,32,32,32,7,0,,
39FD6DD2A0B740D910F2FBBE5C35A8D6,0,32,32,32,8,0,,
EB4432A4BDAAB8F5135FCB36503ADC7D,0,32,32,32,10,1,,
3EC6101414140FB1EB39455AC8345EC1,0,32,32,32,9,0,,
021EF09A43C35F5B16BA132137CE4CAE,0,32,32,32,8,0,,
95283BA663F6537D1AB0A6FB43E4950A,0,32,32,32,8,,,
8AE61BC30F02ECB3AFC1B6DB91FFDC4B,0,34,33,33,12,,1,
BC064795B00FD9555A89CF78BEF9091A,0,33,32,33,13,,1,
8648F30D4FB826F3380196C82764290F,0,33,33,33,6,2,,
C44B8295FD7302BB0BB16DEA2FE0D2FE,0,33,33,33,8,0,,
35E3746AED9D9EAD9FA69C6D4ABF9779,0,33,33,33,8,0,,
35A64944397A4AFFD30938D599AB8825,0,33,33,33,10,0,1,0
B81A3D8192C6956AF4A8ED3F83422D37,0,47,33,33,7,0,,
396B43A65F1C9E66F23926B496D9E8C7,0,33,33,33,8,-1,0,0
20D0FD31D501D49BF13B3F598B21B7D0,0,33,33,33,12,,0,
27C949246AB59F68E3A661E727ED82EE,0,33,33,33,11,,1,
516531DB03158CB75378390EE0513980,0,33,33,33,9,0,,
F62F2A0C7677B8A96DCF67E9624B2A1E,0,33,33,33,13,,5,
BB2D92E0C9F9469EFF3CE4CC7A4B2368,0,33,33,33,8,,,
BBA117EBB63C7CC6E3C9D836C4CE16F7,0,52,33,33,8,0,0,0
7E9898E8D3E1A3DCE6C69C757A17A57B,0,33,33,33,6,0,,
520811753F9D707340088D8062C5A496,0,33,33,33,9,0,,
14EC3B93608EFEEC1FA22D31EB995403,0,54,33,33,9,0,0,1
3FD83714C2BC47927FA375E1FA7E2C7F,0,33,33,33,8,0,2,2
2799EF1245406FFE03DD9E37706C6BA8,0,33,33,33,8,0,0,0
10AC373FFA8419B1A0B4A16D2AC42E67,0,33,33,33,10,0,2,4
7B2077E81951ADA573B8B31AE8F4E5CE,0,33,33,33,10,,7,
B01835B7B7B32EF3EA5323E3D7D67E35,0,33,33,33,6,0,,
2ECEACE6D9CA3B915863F08D96305185,0,33,33,33,6,0,,
601B0461E5E64792BE7E000F34A040F6,0,33,33,33,8,42,-107318,45
5203ECFB3629867CE18B271452D7F8E5,0,33,32,33,14,,1,
9A7C4451BAE83D1EEB969C0DAEB7917B,0,33,33,33,13,1,2,1
60432093BCE28FA117B03C2CA82C1E7A,0,33,33,33,7,-2,,
31AF55FE4ACC7EE245BB3A038FD723A7,0,33,33,33,7,1,,
7C2B51C7FD6A677AA1627FFCCA79CAA9,0,33,33,33,11,0,5,6
FA0DE2EF57C08C0F1E4722BEA3B747EA,0,33,33,33,13,,0,
15053E5279446996BC23A396E0FDD142,0,33,33,33,8,22,,
3C3AFC055916156465DC1A481D9E9D04,0,33,33,33,9,0,,
CF47EB1BF0FD3A0CF7AB508DBC4DC30F,0,33,33,33,12,0,1,2
707AF36AD10E491AC01A633467846368,0,33,33,33,10,-1,1,1
6CAA2E56CCD19EB8BA2F98035A2208D3,0,33,33,33,7,-1,,
EDDB568DA4003B001E757D4D7C684422,0,33,33,33,8,0,,
98DAE39C81EE21654D2AB4D4DE822B03,0,33,33,33,13,,0,
4CA1B556D8036FEF4DD68F1C38F7B48B,0,33,33,33,10,-1,0,0
DCF02493CA8559E632F3E2FB070DBEF0,0,33,33,33,8,0,3,2
1851B906579B2899837742EA924C7280,0,33,33,33,8,1,0,2
1C679E92B10C3EEDDD36467BE24D7449,0,33,33,33,8,-17681,-17685,
76F02369CC0B26EE130545A2B9657C8B,0,33,33,33,8,0,,
8B58F1ED945C2F35BD09EE96B688E460,0,33,33,33,8,1,,
C106447E1993066CE6508C2C09460AF9,0,33,33,33,9,0,3,3
ED02B5FFD68A3242B0F6FDED925CD5DB,0,33,33,33,10,0,,
9BCF204FEB7332261F870DE9EAD57DCC,0,33,33,33,9,0,1,1
E11BE37FB066E143A0B4C29D2842223A,0,33,14,33,8,204,,
91BF8E59808AD0D73F16ED3DDC984877,0,33,33,33,8,0,2,1
845BEA80B8E35F25595BE64C3FB9B188,0,33,33,33,9,0,5,4
F34FF1C9F0C022B684BC885BA1DDC260,0,33,33,33,8,0,0,0
D849FB573A9B61AD00A57DAD01821DFE,0,33,33,33,13,,0,
4374676507A277E5FE4EA78D83CEFD22,0,111,33,33,9,0,2,2
6EF8128066EC318AFEE74D559A2CADD2,0,33,33,33,10,,1,
9554CF814BF816CB06E5093F69AC32A3,0,33,33,33,7,,,
C373A2EBDDEB4C3CC895F917254032D4,0,33,33,33,6,10,,
5E7FD2E063D2347A72EC52EA919B2550,0,141,33,33,14,0,1,1
229254D7C810F98F72C89A8060E194D4,0,33,33,33,8,0,2,0
F2D468D41FB8611C8741B01EA2E1F0EA,0,33,33,33,9,0,1,1
077277C88E7D330761F5272DB2EEE43A,0,33,33,33,8,0,,
807CEC0A6E124029C0885B53E1AE9F03,0,33,33,33,8,0,1,2
4CD16582B63A224A5CCC4DC8C1D046EA,0,33,33,33,10,0,,
D1411AA8230B00E5B255AA637855394D,0,33,33,33,9,0,1,1
F89FB7FA61F2B6CAA3679E739CAB2477,0,33,33,33,12,,1,
920DB84FCC0F4421650B9E257E33180B,0,33,33,33,10,0,0,0
83EFC46E4DDEABCABD11F72FF4841A5E,0,45,33,33,16,385,0,
437E1E4F1A7DF0CC995FCE10EAC96350,0,37,32,33,8,0,-2866,0
7EDFFF7CB9DB49F6C61708EEBA33A32D,0,33,33,33,10,,0,
963A475A1AC66941EF4465B01C156487,0,33,33,33,10,0,1,1
C912F19E37826381F481E31986DC440C,0,39,33,33,11,,1,
62E7B9088F79A20CADFD49569BA58056,0,33,33,33,12,,12,
885E82D6963162F569C26BB9D9B3AE28,0,53,33,33,9,0,2,2
20A11070867F5172E7311758D1880C91,0,33,33,33,8,0,,
29350CE22F01457B08316774962F5242,0,33,33,33,7,0,,
20BA5DF9529C27D5BCAD90076DA9B8E9,0,33,33,33,10,0,3,3
CA0C8DBC4EB741AFC8E9779262D3B2B8,0,33,33,33,7,-41647,,
1DE23E84BE3272C3A3105BA98ECC289E,0,33,33,33,8,1,,
1406751556EEDB1D112BF86CACAE9C88,0,508,33,33,19,886,0,900
127A3DF5245F2E0AEB1085403FBBD713,0,33,33,33,8,0,,
D8936AD9BCE82819B015F9CE83F33164,0,33,33,33,8,0,,
FBB24C8D588093143C8ECF4F955E1AFE,0,33,33,33,10,,0,
51B130949FD7983F1CF48C592B84ED1F,0,33,33,33,10,0,1,0
F0EFFBEB5C7C5577B74764F09D715363,0,42,33,33,10,1,5,4
BA1C7C1E81BA65C011CE09F77CAE5B1E,0,33,33,33,8,0,0,0
28F681FE06D631AC837DD34109FD2E8B,0,33,33,33,7,0,,
1B1E066265A774DD53F9D1C9CEA6AD41,0,33,33,33,10,-1,1,0
BBBD36272E3F89302D5E750692188911,0,33,33,33,10,0,1,1
4FF7F514742F03A28090DC5B835B2DEA,0,33,33,33,9,0,4,4
2D4A14089D29812CF04475CB7184A943,0,33,33,33,10,0,0,1
F730B9CD77C31838E71FEBF694FA8CFB,0,33,33,33,11,0,2,2
954CDF14F7D8C4EA49D96FCBF18CAEA8,0,34,33,33,11,,1,
0E878043768365009B380F613F7012E4,0,33,33,33,8,1,,
CD28ADCE6DED1ECBEDBD819AF610A5B4,0,33,33,33,11,0,2,1
9603F4B5ABFC1E48B0BF68C83669F845,0,33,33,33,12,1,0,
88874FDE50373C3FF63C6F7D53A49F72,0,33,33,33,8,0,,
AEC162E61CAF66AC209F108733FB4486,0,33,7,33,8,1,127,127
4AB0441290F6077849CBE9C74A828F0A,0,91,33,33,6,1,,
83CDDE1D51035F6054BD3A0E5ECBA8CA,0,33,33,33,7,0,2,
485763EA57FE56131807AD5EF740FCB6,0,33,33,33,10,0,,
8E20A3C6CFF10F62B5D6A758D5F5BD1E,0,33,33,33,8,0,,
58E46FB23B4D0BF2DC248CB5754D1E6C,0,33,33,33,7,0,,
934A101CA7B97944D05E0FC2ED3E203D,0,33,33,33,7,-1,0,
08A11D2635053282D639874EE5551FA6,0,33,23,33,7,0,,
D910D7595A42D4B1A17D35075D8CDC2B,0,33,33,33,8,0,2,1
3E1021EDDFF353A42B649144A63AA557,0,33,33,33,9,0,2,2
F650B9983AB45336BBD3C6C08ECB1001,0,33,33,33,10,0,2,3
0419B02595AE3DC9BBBEE618017DAE32,0,33,33,33,11,1,3,2
DD85B56B11082CBCA0504F1EEC838128,0,33,33,33,9,0,2,2
C91B4AEF85C259439D264D0CE800E6B0,0,33,33,33,14,,0,
3245BF6C2F062C993D7A6CEEF1AD8244,0,33,33,33,10,0,11,11
E4CE5D9648FC25FFFB6CD0CF2DD38F96,0,33,33,33,10,0,2,1
8EC2AB986A2E1038615E42C599D0FB3F,0,37,33,33,8,,,
D40846D1475D5E46D321750750943A9C,0,33,33,33,6,0,,
C87172398F5BD82E971EF9BABC662415,0,117,33,33,7,0,1,
B8A8CED6E1B57D2E19FA9EA56FA07502,0,33,33,33,8,0,,
F2D2A1E6CD607010AA6971933E34A304,0,46,33,33,8,0,,
C8653C74D53E0401FE1A2B4BB5B8F664,0,33,33,33,7,-122462,,
3ABDBD697F198FDBB70E59169F12DBDF,0,48,33,33,8,0,0,1
597F9110E80E489913E979145ABD72DB,0,33,33,33,7,0,,
8876B3BBA28536588C22FEB683454240,0,33,33,33,9,0,1,0
6CBAAF292DEC252E17BF306D19F955DF,0,33,33,33,10,0,3,2
EFD6F768B28BA326FAEEB42728DF7360,0,33,33,33,10,0,2,3
C4D1C99D17E5D947C84BFA3891A51114,0,33,33,33,8,0,1,1
1CCEE2E9A2C71575DE40D996AEEE5772,0,34,34,34,8,0,,
34421ED88E86B273A72045EFD913B5F4,0,134,34,34,18,0,728,
C98FE4C10160A105798C65E6AA160974,0,34,9,34,12,,182,
0EDFEBB41805C193F09D00727197F0CA,0,34,34,34,10,0,5,5
9F32D2378EDF4458C499E49D778B1B6C,0,34,34,34,11,-1,3,3
C7A15D94F770315AB18AFF148EED4A93,0,34,34,34,9,0,,
E14015A0F7887245A27434A1477B6214,0,35,34,34,9,0,,
5A03A3E45C2B1BDF9DC916A2CBE7C4D8,0,34,34,34,12,,1,
A049D9F3942F91E8A640E919612DB05C,0,34,34,34,10,0,,
0C823A0351DED69746589F995D0C682C,0,34,34,34,11,,2,
A0EDEFE9E2CC092F97266CDF9DB5830F,0,34,34,34,10,0,1,0
3E93326F1DF43AF5F27987897F2BB819,0,34,34,34,9,-1,0,1
91BC222EBCFB227AE0A73299AF2284F1,0,34,34,34,8,,0,
C80CEE0983AB5B21D3F4B46089FDD9EB,0,41,34,34,9,-3298,-3295,-3296
088B82D14E8A561D706B9B9E9224F057,0,34,34,34,7,1,,
25E47FA1836137C0429FABD59B15C11D,0,34,34,34,11,0,1,2
165751CA7688A2C96EEDFCFD7EEB759B,0,34,34,34,10,,0,
6A6F5DAC4D2640E2D3B289276540FE98,0,34,34,34,8,1,,
A765E9F4A5AA993FF502965BF138AFCF,0,34,34,34,6,-1,,
0597C8E39ECFBDFB2C6289471B52B974,0,34,34,34,10,1,5,5
F94E005EB49AFB8DA0A78030D4ABB44B,0,34,34,34,10,0,1,0
F08C95B4C15C48637756D065797987ED,0,34,34,34,12,0,5,6
12D1730906E74A523D74E776DF569104,0,34,34,34,9,1,,
269EE73F71332F51BD32D77A5823CAE3,0,34,34,34,6,1,,
5A329C088FCD2F024968581AB06AABBB,0,34,34,34,10,0,1,0
406692626F7D0E5A3BE6529CB02F40C9,0,34,34,34,9,0,2,1
A4F7001FCE66620B2F32C4898C8236F7,0,34,34,34,9,0,2,2
963A3795ABA4DACF42DD59933B9C6BE7,0,34,34,34,10,,,
7BA1098EE744CDED1FA599098513BF43,0,34,34,34,13,,0,
3A775A1384079D73CA3DDBB985CC6250,0,34,34,34,11,0,1,0
A878D073C2BA5201CD00FE73126C9145,0,53,34,34,5,,,
30B4EA8DC536B0DD556FCCAE4284BD1D,0,34,34,34,9,,0,
150372F747C719DC8DCC28EC8CBCD93E,0,34,34,34,7,0,,
03F5FA1F5A59372F5540CE7793D99F60,0,34,34,34,11,0,4,3
B36FAA12AF854F00E4EC23696D2786CC,0,34,34,34,10,0,,
94795A9ADA7A1C9E28C37F69AD515CA1,0,34,25,34,9,1,4,4
82FC3BA0FCAD61A9976249A40EFD9627,0,34,34,34,10,0,2,3
DA3515920C90C1A3B75690CD26CAFABB,0,34,34,34,9,0,,
3B4005063B8A2F3C0F8F8E13E6AF36BD,0,34,34,34,11,0,,
6753E2A2009627BE49FA92546F5AB5DF,0,34,34,34,12,,0,
AC33448E3024BFB80CF5E3A80D436698,0,34,34,34,9,0,,
D63E61F72884D80E249D13D17B0172B9,0,34,34,34,9,0,,
AE2ADE909FF1934B02DF54ADFE8A74AB,0,34,34,34,11,,5,
9D0BEA5F3F150491A029D0B118B4AD94,0,34,34,34,8,0,12,13
978C1B26DDC2271DC285853876891D6A,0,34,34,34,7,0,,
79618C9DC42486694D0C709007398787,0,34,34,34,10,0,4,4
02B38EE56B5C083073314272A03B507C,0,34,34,34,6,0,,
4A986ED62BA3188AF4EF8217DB3F2776,0,34,34,34,9,0,,
D8B77A575B5308D161F95ACF515F9772,0,34,34,34,8,0,,
5F9F442C54555F383AB3505ACFE38693,0,34,34,34,10,0,5,4
D14D9C988B05F4C46E75E7323F805247,0,34,34,34,8,,,
DA4BCFC16C1735AFFAD960E8B9064525,0,34,34,34,10,0,,
222DA52480ED3CD33C632A351A40E8AD,0,34,34,34,10,0,,
6C474EB2BBEFEC76D9768E9943BD8ABE,0,34,34,34,13,0,0,0
F051ACCD021C5BCB03C6970E4E54C020,0,34,34,34,10,0,4,3
EB2DFF6632275CD2C7251A0450419926,0,34,34,34,7,0,,
7F12591D42C0715E5794B59E4950D21B,0,34,34,34,10,0,,
56275C50A29186725083DD9A9AE69338,0,43,9,34,8,0,262,261
50ECCD5846F1CEC33EF0AEDC76FD4959,0,34,34,34,9,0,,
FDA2FB709A03485AF15E290269AE6A83,0,34,34,34,14,,0,
1956E77F32295519C4828352F607C573,0,34,34,34,9,0,2,1
0C9BCE40F7324A6D753C5CD3DDE1B3A1,0,34,34,34,7,0,,
98742B903F6249E1C5D72DED34CCAE13,0,69,25,34,4,0,,
938864AEB3D81BB02C8219876E19E264,0,34,34,34,7,0,,
B118524648F8EAF8BB989C8AAB22B1A7,0,34,34,34,7,0,,
24EED66707DBBEAE56954F7F45B834F1,0,34,34,34,9,0,0,0
50FF7F4F16547849EEEB4653D0126652,0,34,34,34,9,0,3,3
55CD85687010D445F7B8F45E62F67559,0,34,34,34,7,0,,
